review_id,member_id,book_id,Percentage_Comp,review_rating
1684,7028981F-260B-479A-9EB1-5368CA9F38EB,150100609,0,4
1685,7028981F-260B-479A-9EB1-5368CA9F38EB,160307196,0,5
1686,7028981F-260B-479A-9EB1-5368CA9F38EB,160702572,0,5
1687,7028981F-260B-479A-9EB1-5368CA9F38EB,161104163,0,5
1690,70EE4077-7224-4FE3-B048-E5F2425FBDF3,161205078,74,5
1691,70EE4077-7224-4FE3-B048-E5F2425FBDF3,170201831,14,5
1692,711509EE-4797-499D-9BA5-87AB210DBB2C,140402788,8,4
1693,711509EE-4797-499D-9BA5-87AB210DBB2C,150901380,43,5
1695,712A3D42-601F-438E-A79C-F58F8665C63D,170200740,34,5
1696,712A3D42-601F-438E-A79C-F58F8665C63D,170200741,8,4
1701,715372B3-0ED9-48D8-A10E-C6BEDAB72B70,170201526,99,5
1702,718767D4-CA30-4CA5-9BD7-C407A4A38929,170201127,2,5
1703,71BA1D76-0234-462E-ADE8-4B8DB987A18A,161205033,76,5
1704,71BA1D76-0234-462E-ADE8-4B8DB987A18A,170201127,5,5
1705,71BA943E-06CB-4A8C-9EE4-9680DA87B3B9,170201543,88,5
1706,71BA943E-06CB-4A8C-9EE4-9680DA87B3B9,170201544,67,5
1707,71C4FDFD-D111-4E42-BE9A-68788C372959,170201544,99,5
1708,71D97E36-CA0B-4C95-8195-65D1291D5793,140707249,99,4
1710,71D97E36-CA0B-4C95-8195-65D1291D5793,141201501,12,4
1711,71D97E36-CA0B-4C95-8195-65D1291D5793,150301131,23,4
1715,72364FBB-980B-4E16-8BEC-56A49B2F30FB,170201544,47,5
1716,72364FBB-980B-4E16-8BEC-56A49B2F30FB,170201831,1,5
1717,727334DB-031B-4126-BAD4-E36804CA589C,170201127,9,5
1718,72F63F26-B66A-48A6-94D4-2770302EBA2F,170100429,98,5
1719,72F63F26-B66A-48A6-94D4-2770302EBA2F,170100430,70,3
1721,731ADA39-F625-4EAF-9EA8-B2E06CE65348,140228731,30,4
1722,731ADA39-F625-4EAF-9EA8-B2E06CE65348,140900984,0,5
1723,731ADA39-F625-4EAF-9EA8-B2E06CE65348,161102761,1,3
1725,73333737-FC55-479B-85B6-FC59D22590BB,160303792,3,5
1726,73333737-FC55-479B-85B6-FC59D22590BB,161002126,81,5
1727,73333737-FC55-479B-85B6-FC59D22590BB,170201533,93,4
1730,73333737-FC55-479B-85B6-FC59D22590BB,170201544,40,5
1734,73D72EF5-EBF0-41F6-9306-8CF4E70D0531,161208168,2,5
1737,73E9D9CE-E305-42A2-99F9-0FE789532736,151102982,12,5
1739,7427AA18-FD39-41BA-8C51-296163A6BCA9,130703076,52,4
1742,7441B5B7-C438-4C08-9E36-0E77B754B9F6,170201216,99,5
1743,74849D02-4A56-4D20-9DED-72C8326E3B40,160702564,2,5
1745,7491C052-2590-45C4-9B0B-CF1311585741,150401590,91,5
1746,7491C052-2590-45C4-9B0B-CF1311585741,170108974,90,3
1747,74C9E3C6-2502-4565-A772-97F7D5E11DD4,170201563,1,1
1748,74CDA73E-F863-4B4F-9C05-B5EFE4FEBB14,170201216,99,5
1750,74D1C04E-E5CD-45EC-AB3A-E95F4A152C24,170201203,1,5
1757,751FE95E-D6DB-4307-89B3-E862A1AF82A2,170106363,1,2
1760,7549637E-5C8C-4A04-9D21-FF3599596CB8,140602751,20,4
1762,75499701-6A16-4CFC-9EE9-4123990D2EB2,140503729,99,5
1766,7552EFD0-8A4A-4226-B9C5-F90B81074D5E,161205078,75,5
1767,75959A36-B1F5-418A-97ED-92C799DCC443,141204088,86,4
1768,75B8C721-0B43-4039-9DEB-0D4B3630BA03,160812646,0,5
1769,75B8C721-0B43-4039-9DEB-0D4B3630BA03,170100429,99,5
1770,75B8C721-0B43-4039-9DEB-0D4B3630BA03,170100430,97,5
1771,75BB8E7B-1891-4BE2-A5C3-620A50801C7D,140703067,17,4
1772,7618864E-7E87-4C5C-9722-BF84E2ED81A9,160903611,16,5
1773,7618864E-7E87-4C5C-9722-BF84E2ED81A9,170104457,78,5
1774,7618864E-7E87-4C5C-9722-BF84E2ED81A9,170201127,0,1
1780,76A9A1F4-5A35-46D9-BAFA-33F561E76074,131002661,98,4
1781,76BAA0FD-C8C5-415D-957C-93B5D5029D11,170201694,0,4
1784,772D25F0-557E-4274-91A4-D71F8AE93CC7,170201216,99,5
1786,774D447B-BF3F-44B6-9B97-182417105299,170201196,1,1
1790,77AA5979-4150-41DD-A093-3F9E01CB72C7,170201533,87,4
1800,77E4CFD0-9FD9-469D-86C1-AF69E3E99608,150300005,6,4
1801,77EE168E-B438-4A72-919C-F359307C3543,170201831,86,5
1802,77FC1A2A-B580-4746-87B8-3D2E7948DFBA,161003688,93,5
1803,77FC1A2A-B580-4746-87B8-3D2E7948DFBA,161003689,87,5
1804,7800A662-DC7D-478B-B4FD-2D18C914EEC7,151001258,99,5
1806,78269F2B-2371-4840-B5B7-21EC61F7F3F5,170201127,3,5
1807,7834F137-C452-4B1A-AAC8-21EB98AC7359,120202603,91,4
1810,7876FA7A-AB09-40C0-92A6-E651D1EC35C7,110900727,99,4
1813,788C204E-F200-4763-B633-D7E7ECFFFCF8,161003696,53,4
1814,78B1DC32-6987-4333-931C-3636F357B65E,170201203,99,5
1823,78EA1A3F-14BB-416B-8F44-DE56E1094E16,170201594,99,5
1824,7901E776-06C0-4088-8B27-880E0296E0B7,161104159,56,4
1826,79A3B9AF-58FE-4F96-9EC1-80F63CBE505D,170200118,0,5
1827,79A3B9AF-58FE-4F96-9EC1-80F63CBE505D,170201216,95,5
1828,79A3B9AF-58FE-4F96-9EC1-80F63CBE505D,170202077,73,5
1829,79AE1A22-CA1A-4106-BE90-6CA6BD533823,170104812,12,1
1843,7A7CB9E1-2917-4A56-84DE-394D385F1D29,170201542,27,5
1845,7A7CB9E1-2917-4A56-84DE-394D385F1D29,170201544,48,5
1846,7A89CFD0-FFFC-4109-9F99-2CF591B19B7D,140501325,71,5
1857,7B3A419B-46CC-445E-AA43-42CAF03FB5DE,150905254,0,3
1859,7B703725-A87A-405B-BE5F-68E2A8BDD9A4,120302340,0,4
1860,7B703725-A87A-405B-BE5F-68E2A8BDD9A4,140114438,76,4
1861,7B703725-A87A-405B-BE5F-68E2A8BDD9A4,170104745,60,5
1862,7B97686E-687C-4067-8A12-E86DB1AE6D0D,170200631,42,4
1863,7BC9C3AA-7B1B-4AF7-A88E-8C79B643E4A7,160813334,50,5
1864,7BC9C3AA-7B1B-4AF7-A88E-8C79B643E4A7,170201872,93,5
1867,7BD0780B-B590-400B-B357-D89E8A78438C,170108581,42,5
1868,7BD0780B-B590-400B-B357-D89E8A78438C,170201533,63,4
1872,7C16D707-7565-4701-9BB7-5AE0FAD4491C,160303792,99,3
1880,7C356BFB-01F2-4E81-813C-EA364CED22DC,170201531,99,5
1881,7C356BFB-01F2-4E81-813C-EA364CED22DC,170201831,84,5
1891,7C718C4F-A106-4EAD-8063-D8753BC93D10,131100216,87,4
1895,7C84688C-6559-4FF2-94B5-BEC4BCF86DA8,170201915,99,5
1898,7CC228FE-2ABC-4D21-85AD-29763D6255A4,170201831,0,5
1899,7CF5C7CB-779B-4636-98BF-96525A38F065,161100489,15,5
1900,7CF5C7CB-779B-4636-98BF-96525A38F065,170201525,2,4
1905,7D953C76-EEE8-4229-A7EB-9FACBFEDA3FD,160812646,1,5
1906,7E083A9A-6B3A-44BE-A532-45EE0E513EEF,150200201,98,5
1907,7E0C9DAC-7926-4FE5-AFC3-470A2A35D980,170201203,96,5
1908,7E33060A-1423-4BBE-9B09-C5E3040C87FF,170201694,91,4
1909,7E3E2DD9-DEEE-4D46-B12C-AD9EAEE7BF0D,120600148,0,4
1910,7E3E2DD9-DEEE-4D46-B12C-AD9EAEE7BF0D,150400888,19,5
1911,7E3E2DD9-DEEE-4D46-B12C-AD9EAEE7BF0D,150800001,78,5
1912,7E3E2DD9-DEEE-4D46-B12C-AD9EAEE7BF0D,160702941,68,5
1913,7E3E2DD9-DEEE-4D46-B12C-AD9EAEE7BF0D,160703748,0,5
1914,7E50C514-CBB0-4C54-B24C-231E0B15BBB3,170201127,91,5
1915,7E7CC487-BFAE-43B4-A017-49D06C9FF053,160303792,0,5
1916,7EA1E20C-7065-44EC-AC08-F52D79AC823E,161205030,95,5
1918,7F0820EF-1CD7-4B6A-A867-9804CF800DD1,160305086,0,4
1919,7F0820EF-1CD7-4B6A-A867-9804CF800DD1,170109199,0,5
1920,7F0820EF-1CD7-4B6A-A867-9804CF800DD1,170200184,0,3
1921,7F0820EF-1CD7-4B6A-A867-9804CF800DD1,170201216,0,5
1922,7F0820EF-1CD7-4B6A-A867-9804CF800DD1,170201831,77,5
1925,7F159336-A29D-40D7-9068-E1E2E69D069D,170108223,0,5
1934,7F454856-E213-4FF5-9B4A-2CA5ED4F4157,170201831,73,5
1935,7F76410B-4DA4-45AC-ACFA-44E7DEE67CC0,170201127,14,5
1937,7F9E766A-890F-406B-9B6A-C978ED8C0415,131003210,96,5
1938,7F9E766A-890F-406B-9B6A-C978ED8C0415,131100751,99,4
1939,7F9E766A-890F-406B-9B6A-C978ED8C0415,131103148,47,5
1940,7F9E766A-890F-406B-9B6A-C978ED8C0415,140230849,97,4
1942,7F9E766A-890F-406B-9B6A-C978ED8C0415,150102664,95,4
1943,7F9E766A-890F-406B-9B6A-C978ED8C0415,161000462,45,5
1944,7F9E766A-890F-406B-9B6A-C978ED8C0415,170109199,75,5
1945,7FD20199-75C5-47C9-AE0F-85108793A29A,170100423,0,5
1946,7FD20199-75C5-47C9-AE0F-85108793A29A,170100424,93,4
1947,7FD20199-75C5-47C9-AE0F-85108793A29A,170100425,94,4
1948,7FE476D6-E580-4387-BF51-9F9711593F07,160701951,0,4
1951,7FF36ED5-4638-43B3-A072-24C8BA665621,170108924,66,3
1956,807FFE49-EB6A-4542-BEFA-40D54DF47772,160902982,1,5
1958,80A1BCAD-323D-4502-9A21-C2A64376E1A0,170201193,1,5
1959,80A32259-77A6-40B5-8538-2C6D401E37B9,110600544,8,2
1961,80B83DF9-A7F0-42C8-803D-A71D274DA454,120600305,9,5
1962,80F4D2FD-5D54-419D-8A41-A543E92875E3,170201831,0,5
1963,8102A73F-5125-44E9-8187-0DF0648737E8,161202840,1,5
1964,8102A73F-5125-44E9-8187-0DF0648737E8,170104773,2,5
1965,8102A73F-5125-44E9-8187-0DF0648737E8,170104890,1,3
1966,8102A73F-5125-44E9-8187-0DF0648737E8,170105708,1,5
1967,8102A73F-5125-44E9-8187-0DF0648737E8,170201193,83,5
1976,815B5C19-09D1-448F-980F-8A4D116E8D6C,170201203,99,4
1978,81ABD821-0128-4E97-B511-45B171DB4481,161201246,98,5
1979,81BA1DBE-87DE-493C-96A8-89DBE62F1FAC,170200118,99,5
1982,826C9172-3EBB-4E21-9BC1-C3018566168A,160303792,26,5
1983,826C9172-3EBB-4E21-9BC1-C3018566168A,170201216,4,5
1984,826D28DC-4571-422F-93B7-5FE0C33AFD83,120700305,1,5
1985,826D28DC-4571-422F-93B7-5FE0C33AFD83,120702048,34,4
1988,826FD7AE-EE24-4B6D-94A0-3EBE367A09CD,170100429,11,5
1989,826FD7AE-EE24-4B6D-94A0-3EBE367A09CD,170201696,78,4
1990,82868C36-2542-410C-8A8C-6157E404DB04,170201533,33,4
1992,82F54B71-10CF-4AEF-9FDA-FD5ECC86AD1C,160701909,99,5
1993,82F54B71-10CF-4AEF-9FDA-FD5ECC86AD1C,160702941,1,5
1994,82F7EEB8-001E-4202-949B-5177F838ED07,170200167,11,5
1995,82F7EEB8-001E-4202-949B-5177F838ED07,170200626,1,5
1997,830B302D-26F1-4120-A851-097ED26A84A0,160702883,85,5
1998,830D641C-4BBB-4168-8E16-66043CD24F12,140306385,98,5
2002,83357BF4-E087-4C48-A49B-28A84BC4E074,160306390,84,5
2003,83357BF4-E087-4C48-A49B-28A84BC4E074,170108581,10,5
2006,8353328A-3186-42B4-A9E8-13DD2958E3C1,160504085,98,3
2008,8353328A-3186-42B4-A9E8-13DD2958E3C1,170201696,62,4
2009,8357E326-78F7-43B3-A018-AD4191F9A8BB,161105384,11,5
2012,8370109A-D9D3-42A7-91B4-8DC544FD5BFF,110200420,99,4
2013,8370109A-D9D3-42A7-91B4-8DC544FD5BFF,130800609,97,4
2015,8370109A-D9D3-42A7-91B4-8DC544FD5BFF,170201127,19,5
2021,83BB4732-8A03-4853-8E69-18F463E0A711,170201831,97,5
2022,83C13ABA-E7BD-4CA2-9BFE-EDE08D1751F9,140114152,0,4
2023,83C13ABA-E7BD-4CA2-9BFE-EDE08D1751F9,140114153,1,4
2024,83C13ABA-E7BD-4CA2-9BFE-EDE08D1751F9,140114155,4,4
2026,83C5438A-98A8-401B-9CD8-6CD3E75D6115,161205032,1,5
2030,8409DAAF-5073-425A-AA5D-ACDADA81623E,170200489,7,5
2031,84211488-C41A-4BA2-A65D-CA099F42221D,141000804,10,5
2032,84211488-C41A-4BA2-A65D-CA099F42221D,150603203,92,3
2033,84211488-C41A-4BA2-A65D-CA099F42221D,151001041,24,5
2035,849EFEB8-DE40-48AF-B065-3AB08737EDD8,120302916,61,4
2036,849F0C6E-C09A-4737-A1DC-DDFA3E1A97B2,170102096,98,1
2037,849F0C6E-C09A-4737-A1DC-DDFA3E1A97B2,170107688,99,1
2038,84B824B4-0645-414B-9BDA-BCF0DFD2A409,170201216,98,5
2039,84ED192C-51DF-4654-AC19-0A53B6F639E9,170109199,94,5
2040,84ED192C-51DF-4654-AC19-0A53B6F639E9,170200631,73,5
2041,853A71AE-960F-417D-9FC4-BE53ABFEF397,160700870,12,5
2042,853A71AE-960F-417D-9FC4-BE53ABFEF397,170109199,1,5
2048,85942AAB-114B-456E-A97D-C073B59F8D87,170201831,0,5
2049,859733B0-7D03-4BBB-9450-7C025CFE6FC6,160300414,70,5
2050,85C9E144-EF82-41C1-8E44-82F8A9C23BFC,160504503,16,5
2051,85C9E144-EF82-41C1-8E44-82F8A9C23BFC,160812794,21,5
2053,85D80FAB-B60F-43EC-9CB2-C3869698048B,160812646,4,3
2054,85EE07BA-EE2E-472D-9B06-A6FB9AECD4C5,170201127,78,5
2055,860D6F21-104B-4FAB-9892-BA78FBBB567F,170201831,1,5
2057,86A38427-C717-406D-9024-A135D72F5F4D,170109199,98,5
2058,86A38427-C717-406D-9024-A135D72F5F4D,170201831,75,5
2059,86D43789-3538-4126-86C3-29966357ED6B,161106310,95,5
2060,86E4E28F-31BA-44DE-84AF-9C012F10DABA,170201694,6,4
2062,86F6AC4A-5B75-4419-9D76-888628D0C2C4,160215336,57,5
2064,86F6AC4A-5B75-4419-9D76-888628D0C2C4,160215338,25,5
2079,87B5190A-5D87-4290-ABB0-A8A9923B1100,161201278,99,5
2080,87C91809-B1BE-4FF5-8251-6956C37FEC3E,130700950,65,4
2081,87E542D8-74DC-46E3-B3F7-32A3C4086014,150800001,51,4
2083,87E542D8-74DC-46E3-B3F7-32A3C4086014,170201543,75,5
2084,87E542D8-74DC-46E3-B3F7-32A3C4086014,170201544,61,5
2088,88163D38-B0D7-4002-BCEB-C4FF764E7C47,160902975,67,5
2089,885D0514-AEC0-48E5-AC0F-E91B52999612,150604808,4,5
2090,885D0514-AEC0-48E5-AC0F-E91B52999612,150901380,99,3
2091,88766CB4-D32B-49EA-AF82-B84377179AD4,170201831,0,5
2092,88A14A35-CC36-400F-830E-2EE7A5ACC5B1,170109199,33,5
2093,88B74403-0239-432D-AD64-432AA4DB3642,161205033,96,5
2095,88CEC23B-EB1D-428E-9CEE-A92D77D7A937,160306898,22,3
2096,88CEC23B-EB1D-428E-9CEE-A92D77D7A937,170108221,18,3
2098,89271039-2073-49F5-853D-9CF8F490BD91,141200698,53,4
2099,89271039-2073-49F5-853D-9CF8F490BD91,150201560,64,4
2100,89271039-2073-49F5-853D-9CF8F490BD91,160700483,92,5
2102,895E0F05-E18F-4977-96F8-4A7B7B4CAD05,150103824,2,4
2106,896505E9-D03A-4CFB-BF6F-69780CBC29EB,161100986,14,5
2107,896505E9-D03A-4CFB-BF6F-69780CBC29EB,170200489,8,5
2109,89A8DDB9-F4B9-432B-99CF-CDD33DCF4FC0,150301952,91,5
2110,89AF625A-B000-44AD-BB28-DAC7E291D6BE,170109176,10,5
2111,89AF625A-B000-44AD-BB28-DAC7E291D6BE,170200631,0,5
2112,89AF625A-B000-44AD-BB28-DAC7E291D6BE,170201203,11,5
2113,89E71714-7C18-4F4C-86BE-978F8BD7D898,130401740,98,5
2114,89E71714-7C18-4F4C-86BE-978F8BD7D898,130501429,38,4
2115,89E71714-7C18-4F4C-86BE-978F8BD7D898,150400298,96,4
2116,89E71714-7C18-4F4C-86BE-978F8BD7D898,160303789,97,3
2117,89E71714-7C18-4F4C-86BE-978F8BD7D898,160307610,94,5
2118,89E71714-7C18-4F4C-86BE-978F8BD7D898,160307611,98,5
2119,89E71714-7C18-4F4C-86BE-978F8BD7D898,160701840,93,3
2120,89E71714-7C18-4F4C-86BE-978F8BD7D898,170107126,99,5
2121,89E95709-9614-499D-84C7-52FE05702FE9,131101350,92,4
2123,8A7631FA-8A14-4D3E-B05A-3AE454AB0D43,170201831,1,5
2124,8A7E4F79-B809-41EF-9EA3-800830706D0A,160902817,34,5
2125,8ADE0B01-D52D-4808-A17B-04261B270433,151005224,5,5
2126,8B26DE7C-36F3-49EC-9294-73FBB000A816,140800408,3,5
2132,8B5E5166-773A-431B-8EFB-BC7CC0A163B4,170201831,80,5
2141,8BBF15D5-EFFE-4B95-9051-9D980AB1DA1F,170201544,43,5
2142,8BBF15D5-EFFE-4B95-9051-9D980AB1DA1F,170201831,71,5
2144,8BE64718-835E-4E5E-B9B4-7B9BD3C41250,150604961,76,5
2147,8BFACBFD-6021-49AD-B398-59E842C71FF4,130501094,62,4
2148,8BFACBFD-6021-49AD-B398-59E842C71FF4,170201203,92,5
2150,8C300D69-1162-4F3A-B4FD-C87EB1A3570F,170104184,93,4
2151,8C300D69-1162-4F3A-B4FD-C87EB1A3570F,170201531,99,5
2156,8C6D6C09-0848-4699-BB8B-6697575E27F7,170201542,95,5
2157,8C6D6C09-0848-4699-BB8B-6697575E27F7,170201543,97,5
2158,8C6D6C09-0848-4699-BB8B-6697575E27F7,170201544,57,5
2159,8C79F7CE-D780-44A6-808D-620C246A2BF2,170106363,1,2
2160,8C7D1647-2379-42DC-9646-600FA25C5F60,130200571,2,5
2161,8C7D1647-2379-42DC-9646-600FA25C5F60,160303792,3,1
2163,8C960C87-0B68-4046-8E19-C241509AE959,161100489,99,5
2164,8C960C87-0B68-4046-8E19-C241509AE959,170201525,6,4
2165,8C960C87-0B68-4046-8E19-C241509AE959,170201526,1,5
2169,8CB33117-DF0E-4EC4-BD15-4932ABEF25AD,140901560,99,4
2176,8D8D4FF9-189C-42B0-908A-C9EC9C7CCBC4,170201543,1,5
2177,8D8D4FF9-189C-42B0-908A-C9EC9C7CCBC4,170201544,0,5
2178,8D8D4FF9-189C-42B0-908A-C9EC9C7CCBC4,170201831,1,5
2179,8D9AFDCB-0B57-45C8-970F-127E5489D6F2,170201216,98,5
2182,8DDD58D5-A385-4A07-9050-B77BF2941307,160115240,1,4
2183,8DDD58D5-A385-4A07-9050-B77BF2941307,161108491,20,5
2184,8DF3D277-EA4D-413F-9F6C-B22517EBE170,170104747,24,5
2189,8E2E7D43-FBF3-4276-ABA6-243D81215B86,161205033,0,5
2191,8E5902F8-A93C-4B04-9C48-F409C2A52EC8,170108491,34,1
2193,8E5DAA99-3D6E-4522-A64D-9A81B95D972D,150800001,24,5
2200,8EA04488-35E9-47CF-9F1A-006C592AE9A7,150402845,49,4
2201,8EA04488-35E9-47CF-9F1A-006C592AE9A7,160404593,34,5
2202,8EA04488-35E9-47CF-9F1A-006C592AE9A7,160501532,10,5
2208,8F07C557-ADC4-488A-A472-313717CDAFFB,170201196,50,1
2210,8F39C4B6-DEF5-45D9-A113-A850DB4A3545,170201694,35,4
2211,8F411E53-0C17-4A68-BFA6-91EDEC348715,160300136,99,5
2213,8F5CFC94-9CC4-4C7F-A9BE-63F726ABFCC6,170107951,34,5
2214,8F8D0376-06CA-4C2D-9CFC-F86C9DE2A293,160800646,83,5
2219,8FE19F63-9788-4E9A-A1E1-29D4A50C05DC,170201831,99,5
2221,904C9918-4B8B-40BF-A298-7BEB9C6D6A20,170201196,1,1
2224,9093A51D-284C-428B-AEFD-978D8F88D0BF,170108259,1,5
2227,9096F862-2ABD-4D02-86FB-F3C4B8ECCB33,160812646,1,5
2228,9096F862-2ABD-4D02-86FB-F3C4B8ECCB33,160904896,1,3
2233,91411C36-69C9-4365-A259-1C348CFCE45B,170201216,99,5
2237,91443801-3A5D-46CF-9C6F-559AF0F40865,120801299,95,4
2238,91445D30-2CE0-49C3-B46D-54E7DA5AB4E0,131003302,0,5
